timestamp,emg_value
1.831,399
1.832,386
1.833,390
1.834,377
1.835,364
1.836,354
1.837,347
1.838,348
1.839,335
1.84,324
1.841,311
1.842,347
1.843,343
1.844,364
1.845,370
1.846,375
1.847,371
1.848,367
1.849,372
1.85,369
1.851,365
1.852,357
1.853,353
1.854,348
1.855,341
1.856,327
1.857,329
1.858,326
1.859,336
1.86,328
1.861,324
1.862,323
1.863,320
1.864,308
1.865,317
1.866,307
1.867,310
1.868,308
1.869,306
1.87,301
1.871,304
1.872,294
1.873,318
1.874,320
1.875,317
1.876,326
1.877,322
1.878,329
1.879,333
1.88,320
1.881,309
1.882,299
1.883,296
1.884,286
1.885,278
1.886,276
1.887,276
1.888,265
1.889,262
1.89,266
1.891,258
1.892,250
1.893,244
1.894,237
1.895,240
1.896,234
1.897,248
1.898,265
1.899,281
1.9,282
1.901,277
1.902,275
1.903,279
1.904,273
1.905,263
1.906,264
1.907,275
1.908,281
1.909,277
1.91,279
1.911,290
1.912,288
1.913,287
1.914,318
1.915,321
1.916,320
1.917,319
1.918,317
1.919,325
1.92,330
1.921,321
1.922,345
1.923,376
1.924,376
1.925,378
1.926,374
1.927,375
1.928,379
1.929,369
1.93,384
1.931,378
1.932,369
1.933,359
1.934,347
1.935,344
1.936,341
1.937,335
1.938,324
1.939,315
1.94,324
1.941,319
1.942,313
1.943,310
1.944,314
1.945,302
1.946,303
1.947,307
1.948,298
1.949,290
1.95,281
1.951,277
1.952,280
1.953,272
1.954,279
1.955,279
1.956,269
1.957,262
1.958,256
1.959,253
1.96,256
1.961,251
1.962,241
1.963,251
1.964,267
1.965,266
1.966,262
1.967,270
1.968,279
1.969,283
1.97,273
1.971,266
1.972,289
1.973,299
1.974,299
1.975,298
1.976,301
1.977,297
1.978,293
1.979,286
1.98,276
1.981,284
1.982,277
1.983,273
1.984,272
1.985,274
1.986,266
1.987,302
1.988,316
1.989,313
1.99,309
1.991,305
1.992,303
1.993,306
1.994,297
1.995,288
1.996,282
1.997,273
1.998,262
1.999,253
2.0,248
2.001,249
2.002,243
2.003,272
2.004,313
2.005,318
2.006,316
2.007,317
2.008,322
2.009,328
2.01,318
2.011,308
2.012,306
2.013,306
2.014,299
2.015,296
2.016,287
2.017,291
2.018,286
2.019,280
2.02,274
2.021,286
2.022,280
2.023,274
2.024,273
2.025,278
2.026,273
2.027,265
2.028,267
2.029,269
2.03,274
2.031,272
2.032,266
2.033,272
2.034,269
2.035,258
2.036,285
2.037,280
2.038,276
2.039,287
2.04,310
2.041,320
2.042,324
2.043,312
2.044,307
2.045,300
2.046,290
2.047,282
2.048,273
2.049,272
2.05,267
2.051,260
2.052,267
2.053,269
2.054,276
2.055,298
2.056,302
2.057,299
2.058,306
2.059,305
2.06,326
2.061,358
2.062,369
2.063,372
2.064,367
2.065,369
2.066,373
2.067,361
2.068,370
2.069,452
2.07,504
2.071,522
2.072,531
2.073,533
2.074,537
2.075,526
2.076,504
2.077,489
2.078,474
2.079,456
2.08,439
2.081,425
2.082,422
2.083,405
2.084,389
2.085,400
2.086,386
2.087,378
2.088,368
2.089,356
2.09,356
2.091,350
2.092,338
2.093,373
2.094,379
2.095,379
2.096,373
2.097,367
2.098,365
2.099,361
2.1,348
2.101,364
2.102,380
2.103,386
2.104,385
2.105,381
2.106,382
2.107,382
2.108,387
2.109,379
2.11,402
2.111,406
2.112,404
2.113,401
2.114,396
2.115,396
2.116,382
2.117,380
2.118,413
2.119,432
2.12,431
2.121,427
2.122,430
2.123,436
2.124,426
2.125,411
2.126,407
2.127,434
2.128,432
2.129,428
2.13,422
2.131,422
2.132,410
2.133,413
2.134,431
2.135,421
2.136,415
2.137,409
2.138,407
2.139,413
2.14,405
2.141,391
2.142,403
2.143,400
2.144,404
2.145,402
2.146,399
2.147,403
2.148,400
2.149,397
2.15,401
2.151,399
2.152,420
2.153,420
2.154,420
2.155,420
2.156,416
2.157,401
2.158,390
2.159,407
2.16,399
2.161,390
2.162,377
2.163,376
2.164,372
2.165,386
2.166,411
2.167,411
2.168,403
2.169,393
2.17,384
2.171,381
2.172,383
2.173,374
2.174,374
2.175,372
2.176,384
2.177,381
2.178,378
2.179,376
2.18,379
2.181,367
2.182,366
2.183,365
2.184,371
2.185,365
2.186,359
2.187,355
2.188,359
2.189,350
2.19,346
2.191,356
2.192,351
2.193,345
2.194,336
2.195,329
2.196,327
2.197,320
2.198,308
2.199,325
2.2,352
2.201,348
2.202,346
2.203,340
2.204,343
2.205,336
2.206,325
2.207,344
2.208,362
2.209,362
2.21,360
2.211,356
2.212,358
2.213,356
2.214,345
2.215,362
2.216,355
2.217,363
2.218,358
2.219,352
2.22,352
2.221,354
2.222,340
2.223,371
2.224,372
2.225,362
2.226,359
2.227,354
2.228,359
2.229,364
2.23,353
2.231,338
2.232,341
2.233,333
2.234,322
2.235,312
2.236,306
2.237,306
2.238,295
2.239,288
2.24,299
2.241,313
2.242,309
2.243,306
2.244,307
2.245,309
2.246,303
2.247,295
2.248,319
2.249,330
2.25,327
2.251,328
2.252,323
2.253,326
2.254,322
2.255,314
2.256,318
2.257,313
2.258,305
2.259,303
2.26,298
2.261,301
2.262,294
2.263,283
2.264,314
2.265,329
2.266,332
2.267,334
2.268,333
2.269,336
2.27,338
2.271,324
2.272,319
2.273,362
2.274,367
2.275,366
2.276,361
2.277,367
2.278,366
2.279,354
2.28,360
2.281,354
2.282,345
2.283,338
2.284,332
2.285,331
2.286,334
2.287,333
2.288,352
2.289,365
2.29,361
2.291,364
2.292,373
2.293,374
2.294,378
2.295,369
2.296,376
2.297,386
2.298,379
2.299,391
2.3,388
2.301,387
2.302,387
2.303,377
2.304,362
2.305,368
2.306,355
2.307,352
2.308,341
2.309,335
2.31,336
2.311,327
2.312,315
2.313,325
2.314,332
2.315,335
2.316,339
2.317,340
2.318,347
2.319,342
2.32,329
2.321,353
2.322,345
2.323,339
2.324,333
2.325,323
2.326,324
2.327,322
2.328,309
2.329,302
2.33,314
2.331,307
2.332,298
2.333,290
2.334,288
2.335,285
2.336,274
2.337,272
2.338,273
2.339,265
2.34,254
2.341,248
2.342,242
2.343,243
2.344,236
2.345,235
2.346,237
2.347,247
2.348,253
2.349,253
2.35,255
2.351,261
2.352,258
2.353,255
2.354,260
2.355,261
2.356,254
2.357,251
2.358,245
2.359,251
2.36,253
2.361,260
2.362,252
2.363,245
2.364,248
2.365,243
2.366,238
2.367,245
2.368,245
2.369,262
2.37,262
2.371,259
2.372,255
2.373,249
2.374,245
2.375,247
2.376,242
2.377,246
2.378,251
2.379,251
2.38,243
2.381,238
2.382,234
2.383,238
2.384,240
2.385,231
2.386,244
2.387,260
2.388,260
2.389,256
2.39,253
2.391,260
2.392,260
2.393,252
2.394,267
2.395,274
2.396,281
2.397,277
2.398,279
2.399,280
2.4,284
2.401,274
2.402,264
2.403,275
2.404,270
2.405,265
2.406,257
2.407,259
2.408,262
2.409,253
2.41,247
2.411,246
2.412,237
2.413,230
2.414,224
2.415,218
2.416,218
2.417,215
2.418,213
2.419,240
2.42,236
2.421,268
2.422,269
2.423,269
2.424,279
2.425,277
2.426,281
2.427,310
2.428,323
2.429,331
2.43,347
2.431,353
2.432,362
2.433,362
2.434,355
2.435,359
2.436,360
2.437,354
2.438,346
2.439,338
2.44,337
2.441,329
2.442,322
2.443,310
2.444,302
2.445,290
2.446,278
2.447,268
2.448,264
2.449,260
2.45,251
2.451,268
2.452,268
2.453,263
2.454,257
2.455,253
2.456,256
2.457,256
2.458,250
2.459,247
2.46,245
2.461,238
2.462,232
2.463,227
2.464,227
2.465,229
2.466,225
2.467,241
2.468,281
2.469,283
2.47,283
2.471,276
2.472,274
2.473,278
2.474,269
2.475,262
2.476,274
2.477,266
2.478,283
2.479,282
2.48,282
2.481,289
2.482,285
2.483,277
2.484,290
2.485,281
2.486,274
2.487,265
2.488,258
2.489,255
2.49,249
2.491,242
2.492,272
2.493,274
2.494,294
2.495,295
2.496,297
2.497,302
2.498,302
2.499,291
2.5,283
2.501,273
2.502,269
2.503,263
2.504,256
2.505,259
2.506,258
2.507,252
2.508,288
2.509,326
2.51,324
2.511,325
2.512,323
2.513,324
2.514,327
2.515,314
2.516,322
2.517,364
2.518,356
2.519,348
2.52,348
2.521,350
2.522,350
2.523,336
2.524,331
2.525,331
2.526,319
2.527,310
2.528,305
2.529,298
2.53,300
2.531,290
2.532,280
2.533,284
2.534,288
2.535,282
2.536,275
2.537,268
2.538,271
2.539,270
2.54,306
2.541,317
2.542,316
2.543,312
2.544,315
2.545,310
2.546,309
2.547,303
2.548,295
2.549,300
2.55,300
2.551,294
2.552,289
2.553,303
2.554,311
2.555,318
2.556,315
2.557,344
2.558,354
2.559,347
2.56,343
2.561,343
2.562,349
2.563,344
2.564,330
2.565,319
2.566,308
2.567,297
2.568,291
2.569,285
2.57,283
2.571,280
2.572,270
2.573,262
2.574,263
2.575,253
2.576,243
2.577,235
2.578,235
2.579,236
2.58,228
2.581,231
2.582,231
2.583,223
2.584,216
2.585,209
2.586,202
2.587,206
2.588,203
2.589,208
2.59,224
2.591,220
2.592,216
2.593,210
2.594,207
2.595,211
2.596,207
2.597,221
2.598,235
2.599,244
2.6,254
2.601,251
2.602,255
2.603,272
2.604,276
2.605,265
2.606,267
2.607,278
2.608,276
2.609,273
2.61,274
2.611,282
2.612,279
2.613,287
2.614,278
2.615,274
2.616,279
2.617,277
2.618,275
2.619,280
2.62,289
2.621,285
2.622,274
2.623,281
2.624,285
2.625,282
2.626,279
2.627,283
2.628,282
2.629,271
2.63,273
2.631,296
2.632,296
2.633,329
2.634,334
2.635,343
2.636,351
2.637,342
2.638,330
2.639,338
2.64,333
2.641,327
2.642,324
2.643,321
2.644,323
2.645,315
2.646,317
2.647,336
2.648,328
2.649,352
2.65,346
2.651,352
2.652,360
2.653,352
2.654,342
2.655,369
2.656,375
2.657,369
2.658,364
2.659,358
2.66,359
2.661,352
2.662,356
2.663,359
2.664,350
2.665,341
2.666,328
2.667,323
2.668,314
2.669,311
2.67,301
2.671,306
2.672,294
2.673,284
2.674,276
2.675,267
2.676,267
2.677,262
2.678,253
2.679,271
2.68,277
2.681,293
2.682,291
2.683,286
2.684,287
2.685,283
2.686,274
2.687,274
2.688,280
2.689,300
2.69,297
2.691,301
2.692,299
2.693,307
2.694,299
2.695,300
2.696,293
2.697,287
2.698,290
2.699,335
2.7,334
2.701,339
2.702,343
2.703,336
2.704,339
2.705,335
2.706,325
2.707,316
2.708,313
2.709,317
2.71,309
2.711,299
2.712,299
2.713,288
2.714,277
2.715,267
2.716,257
2.717,258
2.718,254
2.719,250
2.72,256
2.721,268
2.722,264
2.723,263
2.724,264
2.725,269
2.726,265
2.727,259
2.728,295
2.729,290
2.73,285
2.731,278
2.732,268
2.733,274
2.734,275
2.735,265
2.736,257
2.737,266
2.738,271
2.739,267
2.74,262
2.741,271
2.742,270
2.743,261
2.744,264
2.745,310
2.746,309
2.747,310
2.748,312
2.749,314
2.75,314
2.751,304
2.752,308
2.753,324
2.754,322
2.755,314
2.756,308
2.757,309
2.758,311
2.759,300
2.76,316
2.761,323
2.762,345
2.763,345
2.764,350
2.765,353
2.766,358
2.767,348
2.768,344
2.769,335
2.77,333
2.771,346
2.772,343
2.773,364
2.774,373
2.775,369
2.776,356
2.777,378
2.778,372
2.779,369
2.78,359
2.781,349
2.782,348
2.783,344
2.784,330
2.785,332
2.786,320
2.787,310
2.788,303
2.789,291
2.79,285
2.791,281
2.792,278
2.793,305
2.794,319
2.795,338
2.796,340
2.797,340
2.798,340
2.799,342
2.8,332
2.801,354
2.802,390
2.803,391
2.804,387
2.805,379
2.806,378
2.807,375
2.808,360
2.809,373
2.81,417
2.811,442
2.812,443
2.813,448
2.814,452
2.815,459
2.816,451
2.817,449
2.818,440
2.819,437
2.82,440
2.821,432
2.822,428
2.823,434
2.824,425
2.825,430
2.826,427
2.827,431
2.828,430
2.829,428
2.83,422
2.831,423
2.832,410
2.833,394
2.834,389
2.835,390
2.836,381
2.837,375
2.838,365
2.839,365
2.84,356
2.841,358
2.842,353
2.843,346
2.844,388
2.845,400
2.846,409
2.847,414
2.848,408
2.849,393
2.85,394
2.851,384
2.852,369
2.853,364
2.854,354
2.855,352
2.856,353
2.857,340
2.858,340
2.859,350
2.86,399
2.861,400
2.862,399
2.863,404
2.864,412
2.865,400
2.866,388
2.867,381
2.868,369
2.869,358
2.87,349
2.871,342
2.872,336
2.873,322
2.874,319
2.875,326
2.876,349
2.877,346
2.878,343
2.879,342
2.88,344
2.881,333
2.882,335
2.883,379
2.884,379
2.885,371
2.886,362
2.887,354
2.888,356
2.889,344
2.89,332
2.891,378
2.892,373
2.893,377
2.894,373
2.895,364
2.896,366
2.897,358
2.898,344
2.899,334
2.9,347
2.901,338
2.902,337
2.903,332
2.904,331
2.905,330
2.906,318
2.907,308
2.908,298
2.909,295
2.91,287
2.911,290
2.912,289
2.913,293
2.914,285
2.915,298
2.916,332
2.917,346
2.918,354
2.919,354
2.92,359
2.921,360
2.922,347
2.923,357
2.924,365
2.925,356
2.926,352
2.927,351
2.928,346
2.929,349
2.93,339
2.931,327
2.932,360
2.933,358
2.934,350
2.935,342
2.936,333
2.937,334
2.938,324
2.939,318
2.94,315
2.941,328
2.942,323
2.943,317
2.944,316
2.945,318
2.946,314
2.947,310
2.948,311
2.949,311
2.95,309
2.951,303
2.952,298
2.953,301
2.954,298
2.955,287
2.956,280
2.957,319
2.958,317
2.959,319
2.96,313
2.961,310
2.962,306
2.963,295
2.964,307
2.965,311
2.966,304
2.967,301
2.968,298
2.969,301
2.97,300
2.971,309
2.972,339
2.973,352
2.974,361
2.975,368
2.976,369
2.977,373
2.978,375
2.979,367
2.98,361
2.981,372
2.982,399
2.983,408
2.984,409
2.985,417
2.986,419
2.987,402
2.988,390
2.989,388
2.99,373
2.991,366
2.992,356
2.993,351
2.994,351
2.995,339
2.996,342
2.997,354
2.998,360
2.999,386
3.0,387
3.001,388
3.002,391
3.003,379
3.004,364
3.005,371
3.006,375
3.007,370
3.008,359
3.009,353
3.01,351
3.011,344
3.012,333
3.013,353
3.014,345
3.015,335
3.016,326
3.017,317
3.018,319
3.019,313
3.02,302
3.021,311
3.022,310
3.023,328
3.024,352
3.025,361
3.026,368
3.027,361
3.028,348
3.029,339
3.03,328
3.031,331
3.032,342
3.033,335
3.034,337
3.035,340
3.036,327
3.037,342
3.038,361
3.039,358
3.04,352
3.041,367
3.042,371
3.043,373
3.044,359
3.045,378
3.046,377
3.047,369
3.048,365
3.049,356
3.05,349
3.051,345
3.052,347
3.053,335
3.054,332
3.055,325
3.056,337
3.057,336
3.058,334
3.059,340
3.06,332
3.061,325
3.062,320
3.063,324
3.064,321
3.065,318
3.066,307
3.067,309
3.068,302
3.069,291
3.07,283
3.071,281
3.072,297
3.073,288
3.074,288
3.075,291
3.076,291
3.077,281
3.078,276
3.079,280
3.08,273
3.081,266
3.082,264
3.083,264
3.084,262
3.085,254
3.086,257
3.087,253
3.088,260
3.089,256
3.09,260
3.091,263
3.092,267
3.093,258
3.094,282
3.095,297
3.096,344
3.097,353
3.098,356
3.099,363
3.1,366
3.101,353
3.102,351
3.103,392
3.104,382
3.105,383
3.106,382
3.107,379
3.108,380
3.109,370
3.11,357
3.111,393
3.112,398
3.113,391
3.114,392
3.115,384
3.116,378
3.117,371
3.118,360
3.119,357
3.12,344
3.121,332
3.122,322
3.123,316
3.124,314
3.125,305
3.126,295
3.127,325
3.128,320
3.129,322
3.13,327
3.131,328
3.132,333
3.133,327
3.134,316
3.135,311
3.136,308
3.137,301
3.138,291
3.139,285
3.14,284
3.141,278
3.142,267
3.143,284
3.144,306
3.145,305
3.146,301
3.147,296
3.148,301
3.149,297
3.15,287
3.151,298
3.152,294
3.153,287
3.154,281
3.155,277
3.156,280
3.157,280
3.158,270
3.159,288
3.16,303
3.161,310
3.162,311
3.163,310
3.164,310
3.165,314
3.166,314
3.167,324
3.168,329
3.169,327
3.17,321
3.171,313
3.172,305
3.173,312
3.174,305
3.175,304
3.176,334
3.177,340
3.178,335
3.179,333
3.18,377
3.181,388
3.182,387
3.183,377
3.184,377
3.185,375
3.186,387
3.187,393
3.188,389
3.189,391
3.19,388
3.191,380
3.192,416
3.193,410
3.194,421
3.195,412
3.196,408
3.197,405
3.198,401
3.199,385
3.2,389
3.201,375
3.202,383
3.203,373
3.204,373
3.205,373
3.206,376
3.207,366
3.208,374
3.209,414
3.21,442
3.211,443
3.212,450
3.213,450
3.214,452
3.215,435
3.216,423
3.217,430
3.218,450
3.219,454
3.22,446
3.221,444
3.222,444
3.223,428
3.224,433
3.225,420
3.226,408
3.227,396
3.228,391
3.229,385
3.23,385
3.231,372
3.232,358
3.233,396
3.234,403
3.235,403
3.236,398
3.237,398
3.238,402
3.239,393
3.24,396
3.241,383
3.242,376
3.243,367
3.244,372
3.245,368
3.246,371
3.247,363
3.248,349
3.249,353
3.25,341
3.251,339
3.252,331
3.253,326
3.254,320
3.255,317
3.256,306
3.257,357
3.258,383
3.259,392
3.26,393
3.261,390
3.262,398
3.263,403
3.264,390
3.265,402
3.266,422
3.267,453
3.268,461
3.269,461
3.27,469
3.271,475
3.272,463
3.273,470
3.274,483
3.275,486
3.276,476
3.277,471
3.278,478
3.279,478
3.28,461
3.281,457
3.282,469
3.283,467
3.284,461
3.285,455
3.286,451
3.287,451
3.288,437
3.289,433
3.29,462
3.291,449
3.292,444
3.293,446
3.294,441
3.295,442
3.296,428
3.297,415
3.298,451
3.299,440
3.3,432
3.301,427
3.302,429
3.303,433
3.304,423
3.305,413
3.306,433
3.307,430
3.308,421
3.309,415
3.31,407
3.311,406
3.312,403
3.313,388
3.314,386
3.315,418
3.316,422
3.317,423
3.318,411
3.319,431
3.32,432
3.321,420
3.322,407
3.323,400
3.324,412
3.325,407
3.326,398
3.327,391
3.328,390
3.329,375
3.33,381
3.331,374
3.332,365
3.333,354
3.334,342
3.335,342
3.336,338
3.337,325
3.338,324
3.339,368
3.34,370
3.341,362
3.342,362
3.343,357
3.344,360
3.345,355
3.346,349
3.347,350
3.348,345
3.349,362
3.35,362
3.351,362
3.352,365
3.353,358
3.354,352
3.355,347
3.356,336
3.357,328
3.358,318
3.359,308
3.36,307
3.361,304
3.362,315
3.363,306
3.364,312
3.365,313
3.366,307
3.367,306
3.368,310
3.369,308
3.37,298
3.371,296
3.372,285
3.373,283
3.374,274
3.375,269
3.376,268
3.377,267
3.378,262
3.379,293
3.38,322
3.381,322
3.382,317
3.383,316
3.384,315
3.385,317
3.386,310
3.387,310
3.388,322
3.389,332
3.39,346
3.391,348
3.392,351
3.393,354
3.394,342
3.395,351
3.396,348
3.397,336
3.398,332
3.399,325
3.4,323
3.401,327
3.402,316
3.403,316
3.404,367
3.405,385
3.406,395
3.407,407
3.408,409
3.409,417
3.41,412
3.411,397
3.412,401
3.413,406
3.414,399
3.415,387
3.416,378
3.417,381
3.418,374
3.419,364
3.42,352
3.421,382
3.422,383
3.423,384
3.424,380
3.425,378
3.426,374
3.427,363
3.428,383
3.429,406
3.43,402
3.431,394
3.432,385
3.433,386
3.434,385
3.435,370
3.436,361
3.437,376
3.438,366
3.439,360
3.44,355
3.441,354
3.442,352
3.443,339
3.444,352
3.445,345
3.446,333
3.447,329
3.448,319
3.449,315
3.45,313
3.451,310
3.452,311
3.453,342
3.454,358
3.455,352
3.456,351
3.457,347
3.458,350
3.459,338
3.46,350
3.461,382
3.462,400
3.463,403
3.464,397
3.465,393
3.466,393
3.467,379
3.468,366
3.469,360
3.47,356
3.471,358
3.472,348
3.473,343
3.474,345
3.475,336
3.476,326
3.477,349
3.478,339
3.479,331
3.48,325
3.481,320
3.482,322
3.483,318
3.484,317
3.485,332
3.486,323
3.487,319
3.488,312
3.489,307
3.49,307
3.491,304
3.492,292
3.493,289
3.494,289
3.495,278
3.496,268
3.497,267
3.498,267
3.499,268
3.5,259
3.501,258
3.502,274
3.503,270
3.504,266
3.505,266
3.506,264
3.507,270
3.508,262
3.509,261
3.51,272
3.511,279
3.512,282
3.513,281
3.514,281
3.515,290
3.516,286
3.517,280
3.518,307
3.519,302
3.52,297
3.521,288
3.522,281
3.523,285
3.524,281
3.525,290
3.526,290
3.527,288
3.528,283
3.529,277
3.53,276
3.531,278
3.532,273
3.533,282
3.534,303
3.535,300
3.536,296
3.537,288
3.538,281
3.539,283
3.54,278
3.541,270
3.542,263
3.543,264
3.544,257
3.545,251
3.546,245
3.547,246
3.548,242
3.549,237
3.55,241
3.551,252
3.552,244
3.553,238
3.554,250
3.555,256
3.556,261
3.557,252
3.558,269
3.559,332
3.56,337
3.561,347
3.562,355
3.563,365
3.564,368
3.565,355
3.566,361
3.567,355
3.568,345
3.569,336
3.57,327
3.571,328
3.572,328
3.573,317
3.574,318
3.575,368
3.576,359
3.577,360
3.578,357
3.579,355
3.58,359
3.581,351
3.582,341
3.583,346
3.584,341
3.585,333
3.586,329
3.587,324
3.588,327
3.589,320
3.59,308
3.591,348
3.592,345
3.593,343
3.594,341
3.595,340
3.596,344
3.597,337
3.598,333
3.599,339
3.6,334
3.601,337
3.602,340
3.603,338
3.604,344
3.605,340
3.606,329
3.607,328
3.608,319
3.609,311
3.61,302
3.611,293
3.612,298
3.613,298
3.614,291
3.615,315
3.616,336
3.617,330
3.618,327
3.619,342
3.62,342
3.621,351
3.622,344
3.623,345
3.624,344
3.625,336
3.626,326
3.627,318
3.628,319
3.629,317
3.63,309
3.631,314
3.632,337
3.633,336
3.634,335
3.635,328
3.636,326
3.637,330
3.638,318
3.639,307
3.64,317
3.641,314
3.642,307
3.643,300
3.644,306
3.645,312
3.646,307
3.647,297
3.648,285
3.649,274
3.65,276
3.651,273
3.652,272
3.653,276
3.654,272
3.655,262
3.656,302
3.657,302
3.658,303
3.659,300
3.66,297
3.661,302
3.662,295
3.663,283
